fighter_url,elo_rating,peak_elo,fights_processed,elo_source
http://www.ufcstats.com/fighter-details/9c907996820d2d69,1540.96,1606.67,11,ufc_fights
http://www.ufcstats.com/fighter-details/5f179af5fffeb9f6,1474.91,1523.78,15,ufc_fights
http://www.ufcstats.com/fighter-details/e51ee8ded927fc51,1460.55,1482.72,4,ufc_fights
http://www.ufcstats.com/fighter-details/66ab58d0b3783607,1443.14,1520.5,5,ufc_fights
http://www.ufcstats.com/fighter-details/8f382b3baa954d2a,1448.37,1492.21,5,ufc_fights
http://www.ufcstats.com/fighter-details/f9081770e28ea2e1,1477.9,1525.54,3,ufc_fights
http://www.ufcstats.com/fighter-details/8270c00fae24c922,1455.89,1474.46,2,ufc_fights
http://www.ufcstats.com/fighter-details/00a3ff40c4b2cf21,1433.46,1532.31,5,ufc_fights
http://www.ufcstats.com/fighter-details/04b39f4e8eb59d7c,1432.76,1504.25,5,ufc_fights
http://www.ufcstats.com/fighter-details/c169545ab0825f44,1472.07,1512.27,4,ufc_fights
http://www.ufcstats.com/fighter-details/df1eb4354d18a906,1502.72,1598.12,13,ufc_fights
http://www.ufcstats.com/fighter-details/cd01f0b768a32475,1457.01,1530.54,4,ufc_fights
http://www.ufcstats.com/fighter-details/67f272324a030d00,1451.56,1608.76,13,ufc_fights
http://www.ufcstats.com/fighter-details/eeabcd4dc6619129,1413.41,1469.11,3,ufc_fights
http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,1526.66,1564.34,12,ufc_fights
http://www.ufcstats.com/fighter-details/d38e8c6ae2dfc051,1478.81,1478.81,1,ufc_fights
http://www.ufcstats.com/fighter-details/3058888c33149a53,1456.47,1480.78,2,ufc_fights
http://www.ufcstats.com/fighter-details/fe5ca7ef93c3f6a7,1469.56,1469.56,1,ufc_fights
http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,1447.55,1556.0,9,ufc_fights
http://www.ufcstats.com/fighter-details/ed9d8ee3a4239b1c,1583.43,1583.43,8,ufc_fights
http://www.ufcstats.com/fighter-details/1a31ef98efce7a79,1504.12,1595.62,11,ufc_fights
http://www.ufcstats.com/fighter-details/6c011be66326ad97,1458.86,1472.72,2,ufc_fights
http://www.ufcstats.com/fighter-details/8c822811eedc11ad,1438.33,1466.68,2,ufc_fights
http://www.ufcstats.com/fighter-details/8163cd7de0342652,1462.25,1525.33,3,ufc_fights
http://www.ufcstats.com/fighter-details/23a6e307077c6ccc,1456.63,1474.67,2,ufc_fights
http://www.ufcstats.com/fighter-details/edd02825c29028fe,1459.84,1569.26,8,ufc_fights
http://www.ufcstats.com/fighter-details/49f78022126bf4a4,1438.25,1467.24,2,ufc_fights
http://www.ufcstats.com/fighter-details/be0b310a12eb80b4,1541.19,1570.53,10,ufc_fights
http://www.ufcstats.com/fighter-details/cd85b48dc880fabd,1450.13,1474.82,2,ufc_fights
http://www.ufcstats.com/fighter-details/74d35fbc9c6a61bd,1404.91,1531.66,7,ufc_fights
http://www.ufcstats.com/fighter-details/e93b04e308913c2e,1552.86,1568.78,8,ufc_fights
http://www.ufcstats.com/fighter-details/98a6b2361045898f,1451.77,1524.89,8,ufc_fights
http://www.ufcstats.com/fighter-details/a6cba6bb66c1a8c9,1467.37,1558.1,14,ufc_fights
http://www.ufcstats.com/fighter-details/6448e57a9533b7e4,1480.32,1480.32,1,ufc_fights
http://www.ufcstats.com/fighter-details/902ec2cc48c8ae8a,1574.17,1596.27,18,ufc_fights
http://www.ufcstats.com/fighter-details/aac6edb0d5e0b7e9,1477.82,1477.82,1,ufc_fights
http://www.ufcstats.com/fighter-details/bb1a2cdad6ff34db,1488.6,1586.24,9,ufc_fights
http://www.ufcstats.com/fighter-details/8866c6f509c19089,1552.19,1580.29,6,ufc_fights
http://www.ufcstats.com/fighter-details/02f2a9702ba3d167,1461.84,1508.16,7,ufc_fights
http://www.ufcstats.com/fighter-details/1a98c9dbb7fc3959,1436.67,1481.64,3,ufc_fights
http://www.ufcstats.com/fighter-details/132deb59abae64b1,1662.82,1684.19,19,ufc_fights
http://www.ufcstats.com/fighter-details/d7c3816669784109,1482.13,1559.8,16,ufc_fights
http://www.ufcstats.com/fighter-details/8d03ce87ca14e778,1729.48,1729.48,14,ufc_fights
http://www.ufcstats.com/fighter-details/e5bda12faabfc850,1484.12,1532.92,5,ufc_fights
http://www.ufcstats.com/fighter-details/cdb96af67d096b1e,1511.33,1623.77,23,ufc_fights
http://www.ufcstats.com/fighter-details/928ae2e5b5f7a9ec,1471.38,1538.08,7,ufc_fights
http://www.ufcstats.com/fighter-details/28c55b4087a6f136,1450.26,1479.21,3,ufc_fights
http://www.ufcstats.com/fighter-details/c5af5750e8bae4f0,1457.29,1508.31,7,ufc_fights
http://www.ufcstats.com/fighter-details/0778f94eb5d588a5,1456.16,1474.0,2,ufc_fights
http://www.ufcstats.com/fighter-details/e4d2564ea0e34e2b,1456.87,1475.94,2,ufc_fights
http://www.ufcstats.com/fighter-details/c6aee362c7a7d482,1607.77,1648.47,21,ufc_fights
http://www.ufcstats.com/fighter-details/948880beac71f028,1470.81,1470.81,1,ufc_fights
http://www.ufcstats.com/fighter-details/9e50097a89442158,1445.08,1581.97,13,ufc_fights
http://www.ufcstats.com/fighter-details/0641c21bec209472,1475.21,1511.22,4,ufc_fights
http://www.ufcstats.com/fighter-details/2b6d855c6e280fb1,1461.18,1509.58,4,ufc_fights
http://www.ufcstats.com/fighter-details/3f11b5d4bd76a6d9,1427.02,1474.19,3,ufc_fights
http://www.ufcstats.com/fighter-details/9c42a0de8e012870,1451.01,1468.61,2,ufc_fights
http://www.ufcstats.com/fighter-details/cc98d857b148e33a,1477.34,1477.34,1,ufc_fights
http://www.ufcstats.com/fighter-details/3d5b1ce6097dbb49,1481.64,1500.53,3,ufc_fights
http://www.ufcstats.com/fighter-details/8614b7134913f5d5,1524.08,1524.08,3,ufc_fights
http://www.ufcstats.com/fighter-details/51e86de150ee8be6,1431.93,1468.0,6,ufc_fights
http://www.ufcstats.com/fighter-details/2747c60e42d9d75f,1574.1,1604.68,6,ufc_fights
http://www.ufcstats.com/fighter-details/bcad7223af3c19da,1471.49,1471.49,1,ufc_fights
http://www.ufcstats.com/fighter-details/d024ed963e8bf7ea,1457.22,1532.47,6,ufc_fights
http://www.ufcstats.com/fighter-details/fa6796c55d6c5440,1628.97,1690.58,20,ufc_fights
http://www.ufcstats.com/fighter-details/38ed5a2299230227,1467.27,1467.27,1,ufc_fights
http://www.ufcstats.com/fighter-details/38c626ca912c7bac,1462.03,1539.98,11,ufc_fights
http://www.ufcstats.com/fighter-details/9be6020024133293,1468.94,1499.53,5,ufc_fights
http://www.ufcstats.com/fighter-details/fcce75a25c14a804,1484.75,1526.72,6,ufc_fights
http://www.ufcstats.com/fighter-details/77d7295d1b22c694,1473.72,1525.63,10,ufc_fights
http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,1592.28,1637.11,23,ufc_fights
http://www.ufcstats.com/fighter-details/175852708cb55776,1444.29,1478.67,2,ufc_fights
http://www.ufcstats.com/fighter-details/18e8b7070228e728,1459.02,1504.56,4,ufc_fights
http://www.ufcstats.com/fighter-details/5713c1d2fac539ac,1434.29,1461.95,2,ufc_fights
http://www.ufcstats.com/fighter-details/fba03cd6cc28dc41,1554.04,1640.47,16,ufc_fights
http://www.ufcstats.com/fighter-details/1536a25e16fc299b,1449.91,1470.87,2,ufc_fights
http://www.ufcstats.com/fighter-details/9ccf8371fd80d45d,1458.95,1504.94,3,ufc_fights
http://www.ufcstats.com/fighter-details/c07efc18b231f170,1493.01,1513.94,5,ufc_fights
http://www.ufcstats.com/fighter-details/8f2deefe8c5dfb5d,1439.16,1467.6,2,ufc_fights
http://www.ufcstats.com/fighter-details/72ffecf712673af1,1471.23,1526.02,4,ufc_fights
http://www.ufcstats.com/fighter-details/b0bd0c5425668b8f,1425.04,1555.41,7,ufc_fights
http://www.ufcstats.com/fighter-details/cd13728ae1151f46,1503.74,1554.78,19,ufc_fights
http://www.ufcstats.com/fighter-details/5823ceab56741617,1476.15,1476.15,1,ufc_fights
http://www.ufcstats.com/fighter-details/b1b0729d27936f2f,1631.74,1700.71,21,ufc_fights
http://www.ufcstats.com/fighter-details/b08012bbe542592a,1576.4,1605.53,9,ufc_fights
http://www.ufcstats.com/fighter-details/d4a31850a7457f1b,1439.51,1489.17,6,ufc_fights
http://www.ufcstats.com/fighter-details/b8c0f30ee9a98b69,1475.92,1475.92,1,ufc_fights
http://www.ufcstats.com/fighter-details/30ea504870f8597b,1430.27,1521.0,6,ufc_fights
http://www.ufcstats.com/fighter-details/fccf811c1e8b01c7,1482.69,1545.65,10,ufc_fights
http://www.ufcstats.com/fighter-details/749f572d1d3161fb,1585.05,1609.08,17,ufc_fights
http://www.ufcstats.com/fighter-details/2fc7e9701642ca38,1490.86,1541.17,5,ufc_fights
http://www.ufcstats.com/fighter-details/f9b200db02b488d9,1454.48,1524.45,12,ufc_fights
http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91,1464.47,1513.65,16,ufc_fights
http://www.ufcstats.com/fighter-details/e872e9a9a902c045,1563.08,1616.87,15,ufc_fights
http://www.ufcstats.com/fighter-details/b9664eae2ac75262,1437.55,1540.35,7,ufc_fights
http://www.ufcstats.com/fighter-details/3ec1e4ba98c9c85a,1448.85,1479.44,2,ufc_fights
http://www.ufcstats.com/fighter-details/75afb06215a07341,1428.08,1468.8,3,ufc_fights
http://www.ufcstats.com/fighter-details/d6285cba1d1052e0,1424.56,1475.99,3,ufc_fights
http://www.ufcstats.com/fighter-details/449c890bd90f3374,1498.03,1530.02,4,ufc_fights
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,1445.36,1548.02,6,ufc_fights
http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,1399.95,1498.99,15,ufc_fights
http://www.ufcstats.com/fighter-details/b76c6268dc1d3c05,1482.67,1527.56,5,ufc_fights
http://www.ufcstats.com/fighter-details/459e4dc69ec669b2,1457.94,1474.03,2,ufc_fights
http://www.ufcstats.com/fighter-details/83825fad27ab3581,1449.71,1477.79,2,ufc_fights
http://www.ufcstats.com/fighter-details/4665cbf36b08193b,1455.11,1475.08,2,ufc_fights
http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d,1500.89,1558.89,18,ufc_fights
http://www.ufcstats.com/fighter-details/7acbb0972e75281a,1524.87,1624.73,18,ufc_fights
http://www.ufcstats.com/fighter-details/f2b6fdb20675b11c,1517.99,1597.38,15,ufc_fights
http://www.ufcstats.com/fighter-details/1b38a2b897f6209c,1468.83,1526.14,3,ufc_fights
http://www.ufcstats.com/fighter-details/68f6e96c5fa6e044,1528.0,1559.89,4,ufc_fights
http://www.ufcstats.com/fighter-details/bf9bc96336922271,1451.9,1478.36,2,ufc_fights
http://www.ufcstats.com/fighter-details/0c670b443c3d269f,1453.41,1521.2,4,ufc_fights
http://www.ufcstats.com/fighter-details/9123c54d0a2b72dd,1445.94,1499.93,3,ufc_fights
http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,1516.77,1621.69,18,ufc_fights
http://www.ufcstats.com/fighter-details/4798e823ada58fe9,1532.97,1540.17,10,ufc_fights
http://www.ufcstats.com/fighter-details/e45cfa47f504033a,1452.29,1500.23,4,ufc_fights
http://www.ufcstats.com/fighter-details/a8c9d16fe2a14d72,1480.99,1480.99,2,ufc_fights
http://www.ufcstats.com/fighter-details/443f60bec7c3c3d5,1456.01,1476.41,2,ufc_fights
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,1457.16,1544.2,11,ufc_fights
http://www.ufcstats.com/fighter-details/544d7460b3e44393,1436.65,1502.61,6,ufc_fights
http://www.ufcstats.com/fighter-details/2eeaefbfc7f9fcff,1445.63,1527.4,11,ufc_fights
http://www.ufcstats.com/fighter-details/2d447cc91bdaa545,1449.32,1506.35,4,ufc_fights
http://www.ufcstats.com/fighter-details/792be9a24df82ed6,1598.25,1671.98,19,ufc_fights
http://www.ufcstats.com/fighter-details/b9706f80d005036c,1538.09,1587.07,14,ufc_fights
http://www.ufcstats.com/fighter-details/47cd337b86b1af92,1497.71,1531.09,8,ufc_fights
http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,1518.14,1575.12,14,ufc_fights
http://www.ufcstats.com/fighter-details/9c44f290f5726d95,1444.34,1535.74,4,ufc_fights
http://www.ufcstats.com/fighter-details/d747eb273a40a920,1489.76,1589.3,9,ufc_fights
http://www.ufcstats.com/fighter-details/bf43fed8f29e1671,1463.9,1481.34,4,ufc_fights
http://www.ufcstats.com/fighter-details/279566840aa55bf2,1667.58,1680.17,18,ufc_fights
http://www.ufcstats.com/fighter-details/a17ad5a5048e8c3f,1486.43,1556.42,14,ufc_fights
http://www.ufcstats.com/fighter-details/ad56b3f00ca38dfd,1492.18,1521.44,4,ufc_fights
http://www.ufcstats.com/fighter-details/af997f7611673880,1434.54,1561.11,6,ufc_fights
http://www.ufcstats.com/fighter-details/eae431e70064e046,1459.59,1587.67,13,ufc_fights
http://www.ufcstats.com/fighter-details/e81dd0bb8a64b550,1440.13,1468.8,2,ufc_fights
http://www.ufcstats.com/fighter-details/ec52462a1b41f714,1570.65,1570.65,7,ufc_fights
http://www.ufcstats.com/fighter-details/c13042265355a290,1444.88,1478.53,2,ufc_fights
http://www.ufcstats.com/fighter-details/045f25b3a4c08e81,1464.36,1534.75,8,ufc_fights
http://www.ufcstats.com/fighter-details/e1248941344b3288,1665.35,1716.84,18,ufc_fights
http://www.ufcstats.com/fighter-details/ec664422b22d9787,1447.85,1519.09,4,ufc_fights
http://www.ufcstats.com/fighter-details/49e96ff8ab781589,1528.12,1559.68,11,ufc_fights
http://www.ufcstats.com/fighter-details/882d62561063a927,1474.03,1518.01,3,ufc_fights
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,1456.58,1553.51,16,ufc_fights
http://www.ufcstats.com/fighter-details/b59037262c8fe060,1507.92,1522.07,4,ufc_fights
http://www.ufcstats.com/fighter-details/6ac9bc2953c47345,1459.57,1577.42,25,ufc_fights
http://www.ufcstats.com/fighter-details/6fd953151d981979,1521.2,1563.4,15,ufc_fights
http://www.ufcstats.com/fighter-details/88d7b6d8230e1f3f,1456.11,1480.38,4,ufc_fights
http://www.ufcstats.com/fighter-details/b4c6c904a9ffc5e8,1426.14,1489.4,11,ufc_fights
http://www.ufcstats.com/fighter-details/1999ffb5cebc314f,1431.03,1473.46,3,ufc_fights
http://www.ufcstats.com/fighter-details/d50382dc0565a9e1,1501.25,1544.73,4,ufc_fights
http://www.ufcstats.com/fighter-details/103b06d8707895a9,1474.29,1524.04,4,ufc_fights
http://www.ufcstats.com/fighter-details/578ef12674df1e6a,1554.44,1586.2,14,ufc_fights
http://www.ufcstats.com/fighter-details/eabf206b162b3b83,1499.08,1618.79,21,ufc_fights
http://www.ufcstats.com/fighter-details/d8da10db80131bec,1475.93,1586.73,19,ufc_fights
http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218,1629.95,1629.95,12,ufc_fights
http://www.ufcstats.com/fighter-details/065eb44700e641a4,1443.73,1478.68,3,ufc_fights
http://www.ufcstats.com/fighter-details/a0f0004aadf10b71,1653.24,1698.23,18,ufc_fights
http://www.ufcstats.com/fighter-details/a0c64f272b65d441,1470.21,1489.56,6,ufc_fights
http://www.ufcstats.com/fighter-details/917a5cb9821df261,1424.55,1468.64,3,ufc_fights
http://www.ufcstats.com/fighter-details/99bcdf5eac39898f,1577.26,1577.26,4,ufc_fights
http://www.ufcstats.com/fighter-details/7dfb56f24fe5ddea,1420.13,1473.07,3,ufc_fights
http://www.ufcstats.com/fighter-details/d761b3766e38c5db,1486.32,1530.02,3,ufc_fights
http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4,1451.33,1577.66,15,ufc_fights
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,1607.5,1607.5,14,ufc_fights
http://www.ufcstats.com/fighter-details/e8b731feff72294b,1535.32,1592.04,12,ufc_fights
http://www.ufcstats.com/fighter-details/24656ef4d605c96f,1627.99,1627.99,10,ufc_fights
http://www.ufcstats.com/fighter-details/016a8d958883167c,1409.48,1497.16,8,ufc_fights
http://www.ufcstats.com/fighter-details/da816417a579a0bd,1500.15,1573.96,7,ufc_fights
http://www.ufcstats.com/fighter-details/98215d037be5bcb7,1485.35,1594.3,12,ufc_fights
http://www.ufcstats.com/fighter-details/f86cb5f25d545e0e,1455.02,1506.22,4,ufc_fights
http://www.ufcstats.com/fighter-details/d0e50a3d1b250708,1460.57,1500.37,7,ufc_fights
http://www.ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,1551.73,1617.69,11,ufc_fights
http://www.ufcstats.com/fighter-details/0052de90691d4a93,1536.81,1585.59,7,ufc_fights
http://www.ufcstats.com/fighter-details/3cf66c62d9069f43,1434.9,1523.52,11,ufc_fights
http://www.ufcstats.com/fighter-details/84ff027394f7e470,1604.61,1627.71,7,ufc_fights
http://www.ufcstats.com/fighter-details/1ebdcb7488d0ebee,1456.33,1475.98,2,ufc_fights
http://www.ufcstats.com/fighter-details/98d961097baaf308,1570.04,1590.14,10,ufc_fights
http://www.ufcstats.com/fighter-details/f046d724d2a84ac5,1547.86,1547.86,7,ufc_fights
http://www.ufcstats.com/fighter-details/87f19d19f4cb73f8,1473.46,1522.15,3,ufc_fights
http://www.ufcstats.com/fighter-details/e979c76341f19b22,1528.4,1530.84,3,ufc_fights
http://www.ufcstats.com/fighter-details/9eef6584fab21fbb,1479.49,1479.49,1,ufc_fights
http://www.ufcstats.com/fighter-details/d1528ac5675558b1,1440.87,1466.5,4,ufc_fights
http://www.ufcstats.com/fighter-details/330bafba312face4,1451.04,1478.88,2,ufc_fights
http://www.ufcstats.com/fighter-details/6eaec40f724852f4,1439.36,1480.15,3,ufc_fights
http://www.ufcstats.com/fighter-details/7be14eaed4c74856,1452.41,1589.88,17,ufc_fights
http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,1621.51,1711.31,21,ufc_fights
http://www.ufcstats.com/fighter-details/e9bc5748e6a76bb6,1451.47,1478.11,2,ufc_fights
http://www.ufcstats.com/fighter-details/24174a3f44ce8e03,1454.03,1499.78,3,ufc_fights
http://www.ufcstats.com/fighter-details/4c288a2b250bb576,1494.28,1520.15,4,ufc_fights
http://www.ufcstats.com/fighter-details/199eb7cf6ae90294,1496.02,1522.47,2,ufc_fights
http://www.ufcstats.com/fighter-details/2a4200ead401a9ce,1454.41,1477.53,2,ufc_fights
http://www.ufcstats.com/fighter-details/a20f234df70f2182,1430.36,1513.12,8,ufc_fights
http://www.ufcstats.com/fighter-details/764342d39cdaa54a,1434.12,1504.55,8,ufc_fights
http://www.ufcstats.com/fighter-details/55ed59d541f8b90c,1447.12,1474.39,4,ufc_fights
http://www.ufcstats.com/fighter-details/7026eca45f65377b,1552.31,1581.28,17,ufc_fights
http://www.ufcstats.com/fighter-details/5e84a859c6a82288,1450.97,1470.68,2,ufc_fights
http://www.ufcstats.com/fighter-details/2e19380f34871c6a,1619.26,1649.95,12,ufc_fights
http://www.ufcstats.com/fighter-details/cc81c92fe2254935,1481.3,1481.3,1,ufc_fights
http://www.ufcstats.com/fighter-details/7195e2a932686f82,1473.41,1473.41,1,ufc_fights
http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,1649.29,1662.91,15,ufc_fights
http://www.ufcstats.com/fighter-details/bf7ad5628363eec9,1477.79,1582.88,15,ufc_fights
http://www.ufcstats.com/fighter-details/ba5e253af86db1a8,1421.09,1478.32,4,ufc_fights
http://www.ufcstats.com/fighter-details/b27a1fcb56a3035a,1470.95,1570.22,14,ufc_fights
http://www.ufcstats.com/fighter-details/984d15d5dc7bfcf9,1441.35,1469.8,2,ufc_fights
http://www.ufcstats.com/fighter-details/0b8d512c79b4baf3,1458.69,1498.99,3,ufc_fights
http://www.ufcstats.com/fighter-details/76ee3d666c648f6b,1480.31,1580.62,6,ufc_fights
http://www.ufcstats.com/fighter-details/830f60497fab345a,1378.98,1490.73,12,ufc_fights
http://www.ufcstats.com/fighter-details/8d4d25fd9218860b,1476.46,1476.46,1,ufc_fights
http://www.ufcstats.com/fighter-details/98e946879ba20c0f,1450.43,1521.29,3,ufc_fights
http://www.ufcstats.com/fighter-details/cd3d7e37ff2d679c,1461.38,1510.74,6,ufc_fights
http://www.ufcstats.com/fighter-details/78d48d3874dacafd,1507.97,1552.59,3,ufc_fights
http://www.ufcstats.com/fighter-details/49d78120e0a4f607,1444.82,1469.72,2,ufc_fights
http://www.ufcstats.com/fighter-details/f7d73e452b064bf2,1482.66,1546.12,4,ufc_fights
http://www.ufcstats.com/fighter-details/fbf0537e420e698e,1437.04,1479.42,5,ufc_fights
http://www.ufcstats.com/fighter-details/8a56ea383fd26e52,1502.45,1530.71,2,ufc_fights
http://www.ufcstats.com/fighter-details/3df5493bb279226f,1583.91,1651.2,13,ufc_fights
http://www.ufcstats.com/fighter-details/ce1e867808ef5fce,1560.72,1581.61,5,ufc_fights
http://www.ufcstats.com/fighter-details/8d5350fa18b79e9a,1479.53,1479.53,1,ufc_fights
http://www.ufcstats.com/fighter-details/b50a426a33da0012,1624.08,1685.13,16,ufc_fights
http://www.ufcstats.com/fighter-details/3929efe0c0a83d07,1466.22,1466.22,1,ufc_fights
http://www.ufcstats.com/fighter-details/882b3f5a0774d575,1527.74,1527.74,1,ufc_fights
http://www.ufcstats.com/fighter-details/4d25497994da569c,1472.26,1472.26,1,ufc_fights
http://www.ufcstats.com/fighter-details/871ce0b4a01922b6,1521.68,1521.68,1,ufc_fights
http://www.ufcstats.com/fighter-details/2b91eff985b532cd,1478.32,1478.32,1,ufc_fights
http://www.ufcstats.com/fighter-details/e7bba7ce4d6c7b07,1548.71,1593.83,10,ufc_fights
http://www.ufcstats.com/fighter-details/7da5839b223f3728,1479.07,1479.07,1,ufc_fights
http://www.ufcstats.com/fighter-details/4b450aa602611baa,1467.59,1467.59,1,ufc_fights
http://www.ufcstats.com/fighter-details/cad24459b28592ca,1520.72,1556.45,19,ufc_fights
http://www.ufcstats.com/fighter-details/c482c8605455a213,1432.11,1534.57,5,ufc_fights
http://www.ufcstats.com/fighter-details/82a5152216251682,1576.93,1630.21,21,ufc_fights
http://www.ufcstats.com/fighter-details/513e84bfe65ff509,1473.87,1473.87,1,ufc_fights
http://www.ufcstats.com/fighter-details/37d5b176d438d2a5,1448.99,1561.32,11,ufc_fights
http://www.ufcstats.com/fighter-details/a67f5afa8d6a1b80,1548.72,1607.04,17,ufc_fights
http://www.ufcstats.com/fighter-details/b997be68943010fc,1563.15,1640.19,14,ufc_fights
http://www.ufcstats.com/fighter-details/aeb6c57b9bd8bc3a,1467.21,1467.21,1,ufc_fights
http://www.ufcstats.com/fighter-details/a495f599e787614f,1579.89,1648.63,19,ufc_fights
http://www.ufcstats.com/fighter-details/bb61823f76361297,1468.53,1528.81,3,ufc_fights
http://www.ufcstats.com/fighter-details/ca8da445dfa82d56,1471.19,1471.19,1,ufc_fights
http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,1471.97,1520.93,3,ufc_fights
http://www.ufcstats.com/fighter-details/751de04455cfaac0,1501.9,1617.49,15,ufc_fights
http://www.ufcstats.com/fighter-details/5fa2974cbd18e05c,1511.88,1556.26,9,ufc_fights
http://www.ufcstats.com/fighter-details/98cbbc06074c68a4,1478.5,1478.5,1,ufc_fights
http://www.ufcstats.com/fighter-details/760a55d5b6098cbe,1444.96,1521.18,4,ufc_fights
http://www.ufcstats.com/fighter-details/23fbe02caabcd214,1478.82,1478.82,1,ufc_fights
http://www.ufcstats.com/fighter-details/d0e1b42d41dab603,1432.03,1566.11,9,ufc_fights
http://www.ufcstats.com/fighter-details/547afe1017e72dbe,1460.74,1556.58,9,ufc_fights
http://www.ufcstats.com/fighter-details/cc351e408bbb7d43,1435.69,1521.0,10,ufc_fights
http://www.ufcstats.com/fighter-details/bf0e700106d00e55,1440.54,1479.0,5,ufc_fights
http://www.ufcstats.com/fighter-details/60425d07ef4b91a7,1544.73,1600.14,10,ufc_fights
http://www.ufcstats.com/fighter-details/2db65fc038c0018e,1467.28,1467.28,1,ufc_fights
http://www.ufcstats.com/fighter-details/2c2caf2f2bab9df5,1456.1,1535.43,4,ufc_fights
http://www.ufcstats.com/fighter-details/546f8599a63c29da,1427.44,1530.0,6,ufc_fights
http://www.ufcstats.com/fighter-details/5987b2458f4b5290,1554.31,1617.09,17,ufc_fights
http://www.ufcstats.com/fighter-details/9aa56f004b2bca07,1478.57,1478.57,1,ufc_fights
http://www.ufcstats.com/fighter-details/642862d6d63605cd,1528.26,1528.26,1,ufc_fights
http://www.ufcstats.com/fighter-details/59c6d5af765df641,1471.74,1471.74,1,ufc_fights
http://www.ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,1552.27,1631.41,15,ufc_fights
http://www.ufcstats.com/fighter-details/bb0d290026d7681d,1469.29,1469.29,1,ufc_fights
http://www.ufcstats.com/fighter-details/1291edf2d566a71a,1562.49,1569.65,11,ufc_fights
http://www.ufcstats.com/fighter-details/7ea5d60d2e6a8ad0,1471.11,1471.11,1,ufc_fights
http://www.ufcstats.com/fighter-details/18b602842a24f7c5,1449.98,1532.13,9,ufc_fights
http://www.ufcstats.com/fighter-details/1dda22d0ac3d1271,1469.97,1469.97,1,ufc_fights
http://www.ufcstats.com/fighter-details/4438482bd1d5a029,1521.47,1521.47,1,ufc_fights
http://www.ufcstats.com/fighter-details/ea3dcc417c322064,1395.68,1478.53,5,ufc_fights
http://www.ufcstats.com/fighter-details/6b64db453edf4c50,1491.32,1525.46,2,ufc_fights
http://www.ufcstats.com/fighter-details/ca743f96dd2063d5,1474.54,1474.54,1,ufc_fights
http://www.ufcstats.com/fighter-details/95cf6be9071e68b0,1474.59,1474.59,1,ufc_fights
http://www.ufcstats.com/fighter-details/5a9104718439ef44,1521.32,1521.32,1,ufc_fights
http://www.ufcstats.com/fighter-details/11337d069261bf3a,1457.58,1478.68,2,ufc_fights
http://www.ufcstats.com/fighter-details/99bd51917728c25d,1600.84,1651.35,15,ufc_fights
http://www.ufcstats.com/fighter-details/bfa8f263815cfa2e,1471.53,1471.53,1,ufc_fights
http://www.ufcstats.com/fighter-details/bc656db347f31e19,1449.41,1531.2,4,ufc_fights
http://www.ufcstats.com/fighter-details/79a193111e3bc99b,1468.8,1468.8,1,ufc_fights
http://www.ufcstats.com/fighter-details/0b362247806341e5,1416.74,1511.07,6,ufc_fights
http://www.ufcstats.com/fighter-details/215a70f073a7b726,1466.6,1544.16,7,ufc_fights
http://www.ufcstats.com/fighter-details/e78c4c3d329c531b,1470.53,1470.53,1,ufc_fights
http://www.ufcstats.com/fighter-details/8667caa0451d245b,1536.8,1591.73,17,ufc_fights
http://www.ufcstats.com/fighter-details/8ba8e8d7eafa7267,1478.62,1478.62,1,ufc_fights
http://www.ufcstats.com/fighter-details/773f7feacf96153e,1491.38,1540.18,5,ufc_fights
http://www.ufcstats.com/fighter-details/b93c06d09d1c4ac0,1466.77,1507.43,9,ufc_fights
http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,1520.1,1590.24,12,ufc_fights
http://www.ufcstats.com/fighter-details/b5f44dcb863f595b,1450.32,1472.22,2,ufc_fights
http://www.ufcstats.com/fighter-details/f923e012414c883e,1462.38,1541.34,5,ufc_fights
http://www.ufcstats.com/fighter-details/93c9897f0f9f5dab,1478.75,1478.75,1,ufc_fights
http://www.ufcstats.com/fighter-details/a9d6e047ce48ab63,1493.24,1527.98,4,ufc_fights
http://www.ufcstats.com/fighter-details/1a9480fc288e55d7,1461.81,1536.85,15,ufc_fights
http://www.ufcstats.com/fighter-details/899923ff6ab13917,1489.84,1554.06,6,ufc_fights
